user_id,adopt_day,adopt_period,preadopt_client,any_client,country,canada_us,europe,southamerica,perc_ads,georegion,min_period,max_period,min_day,max_day,age,gender_female,tot_plays_main,tot_plays_pre,tot_plays_init,pre_avg_daily_plays,pre_uniq_songs,pre_uniq_artists,pre_uniq_genres,pre_ss_p_stat_20,pre_ss_p_stat_100,pre_ss_p_stat_500,pre_ss_u_stat_20,pre_ss_u_stat_100,pre_ss_u_stat_500,pre_c2_songs,pre_c2_artists,pre_c2_genres,pre_herf_songs,pre_herf_artists,pre_herf_genres,pre_new_artistsp,pre_new_artistsu,pre_multiple_artistsu,pre_no_players,pre_avg_completion,pre_no_listening_days,pre_perc_itunes,pre_session_length,pre_artist_age,pre_client
70,1,1,no_prior_usage,spot+wawmpfoo+other,US,1,0,0,0.080312185,Canada/US,1,66,1,457,34,1,4844,2405,25330,28.63095238,49.53488372,19.8372093,3.651162791,0.012889813,0.045738046,0.221205821,0.55,0.4,0.272,0.004158004,0.085654886,0.237837838,0.000531291,0.009475236,0.053360592,0.2004158,0.357561547,0.33880422,2,0.980918814,43,0,143.0649573,1988.703801,spot+other
71,NA,NA,NA,itun+wawmpfoo+other,NA,0,0,0,NA,Other,1,65,1,451,23,0,10147,5068,9083,60.33333333,11.46052632,1.921052632,0.552631579,0.036108919,0.078334649,0.128255722,0.55,0.31,0.108,0.084056827,0.156471981,0.291239148,0.007899201,0.034931405,0.085295389,0.219810576,0.260273973,0.897260274,3,0.940876271,76,0.162194159,141.5213992,1997.652482,itun+other
72,NA,NA,NA,itun+other,JP,0,0,0,NA,Other,1,63,1,436,27,0,1281,1766,10045,21.02380952,17.2,10.41818182,2.4,0.006228766,0.012457531,0.041902605,0.3,0.15,0.082,0.024915062,0.202151755,0.473952435,0.003307729,0.038503814,0.125713586,0.235560589,0.422338569,0.387434555,4,0.953363741,55,0.080407701,111.2472549,1983.695402,itun+other
73,49,7,other,spot+other,BG,0,1,0,0.048608783,Europe,1,64,2,446,12,0,3085,350,931,5.555555556,5.642857143,3.571428571,1.25,0.071428571,0.188571429,0.285714286,0.15,0.06,0.034,0.114285714,0.188571429,0.62,0.017436735,0.036718367,0.2432,0.485714286,0.79,0.48,2,0.992537737,28,0,41.45934959,2005.443038,other
74,35,5,wawmpfoo+other,spot+wawmpfoo+other,PL,0,1,0,0.072072072,Europe,3,66,15,457,22,0,5110,2227,20465,26.51190476,9.393442623,3.590163934,1.213114754,0.004490346,0.01077683,0.251908397,0.2,0.12,0.078,0.042658285,0.261338123,0.389312977,0.004983739,0.053896045,0.112623396,0.262236192,0.511415525,0.616438356,3,0.983004132,61,0,72.55973896,2002.726257,wawmpfoo+other
75,112,16,itun+other,spot+itun+other,NA,0,0,0,0.027016701,Other,1,66,1,457,24,0,21144,4303,29147,51.22619048,30.88888889,8.319444444,1.875,0.013711364,0.089704857,0.194515454,0.35,0.25,0.168,0.02440158,0.109923309,0.34650244,0.001435476,0.014020181,0.094286401,0.109690913,0.357262104,0.519198664,6,0.984257184,72,0.192656286,98.87333333,2002.425308,itun+other
76,1,1,no_prior_usage,spot+wawmpfoo+other,CR,0,1,0,0.010351369,Europe,1,66,1,458,27,0,25494,6309,28639,75.10714286,19.49367089,4.506329114,0.987341772,0.035821842,0.275637977,0.421936916,0.45,0.3,0.168,0.038357901,0.133143129,0.641940086,0.00310096,0.021394938,0.222053619,0.058487874,0.323033708,0.66011236,4,0.970382709,79,0,140.794127,1998.683891,spot+other
77,29,5,itun,spot+itun,BR,0,0,1,0.07852292,South America,1,66,1,458,19,0,7209,1421,5351,16.91666667,4.761904762,0.619047619,0.158730159,0.436312456,0.620689655,0.951442646,0.55,0.24,0.064,0.078817734,0.356790992,0.890921886,0.010586651,0.100036103,0.673656587,0.119634061,0.153846154,0.794871795,2,0.989238919,63,0.306122449,66.21315789,1999.621622,itun+other
78,NA,NA,NA,wawmpfoo,BR,0,0,1,NA,South America,1,17,2,115,20,1,163,275,3185,3.819444444,12.10526316,1.210526316,0.526315789,0.018181818,0.625454545,0.901818182,0.1,0.11,0.038,0.029090909,0.301818182,0.669090909,0.005090909,0.080489256,0.333659504,0.112727273,0.217391304,0.869565217,2,0.910406913,19,0,40.92307692,1984.956522,wawmpfoo+other
79,86,13,wawmpfoo+other,spot+itun+wawmpfoo+other,LV,0,1,0,0.139344262,Europe,1,66,1,458,25,0,67189,14593,43543,173.7261905,61.78205128,5.628205128,1.769230769,0.00171315,0.00445419,0.09436031,0.2,0.1,0.072,0.017953813,0.079353115,0.301514425,0.000756857,0.013884558,0.068978828,0.081066265,0.4738041,0.662870159,6,0.947766449,78,0,468.8662037,1995.735376,wawmpfoo+other
80,NA,NA,NA,wawmpfoo,BR,0,0,1,NA,South America,1,64,1,443,22,0,9382,4727,8770,68.50724638,63.81132075,9.320754717,1.924528302,0.224032156,0.430717157,0.692828432,1,0.6,0.306,0.010365983,0.062407447,0.640363867,0.000448477,0.00934542,0.318213152,0.180029617,0.686234818,0.668016194,2,0.987419849,53,0,256.1861502,1999.318486,wawmpfoo+other
81,12,2,itun,spot+itun+other,FR,0,1,0,0,Europe,1,66,1,457,62,0,7450,1593,11180,18.96428571,15.03225806,3.64516129,0.64516129,0.054613936,0.125549278,0.41556811,0.3,0.2,0.102,0.019460138,0.228499686,0.746390458,0.001902154,0.035974636,0.497860421,0.05210295,0.123893805,0.632743363,4,0.978740184,62,0.348399247,98.40833333,1976.478873,spot+itun+other
82,210,30,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0.011021857,South America,1,66,1,458,28,0,7820,2417,13569,28.77380952,20.10958904,6.04109589,1.534246575,0.022755482,0.194042201,0.388911874,0.15,0.25,0.132,0.01985933,0.131981796,0.464625569,0.001793427,0.016156931,0.144974168,0.126189491,0.376417234,0.494331066,2,0.984960929,73,0,66.34364686,1991.584541,other
83,1,1,no_prior_usage,spot+itun+other,LT,0,1,0,0.04865839,Europe,1,65,1,455,19,0,5616,2943,6783,35.03571429,16.32,5.24,1.04,0.032279986,0.172273191,0.342167856,0.45,0.4,0.184,0.034318722,0.110771322,0.340808699,0.00255171,0.016533297,0.089081956,0.246007475,0.529262087,0.58524173,4,0.970958966,75,0.020727149,79.26743738,1996.775342,spot+itun+other
84,NA,NA,NA,wawmpfoo+other,NL,0,1,0,NA,Europe,1,66,1,458,21,0,22091,8401,50923,100.0119048,55.4556962,6.329113924,1.64556962,0.000833234,0.012974646,0.092488989,0.1,0.09,0.07,0.012141412,0.131412927,0.202594929,0.000716312,0.013591534,0.046795844,0.25199381,0.498,0.84,2,0.981137482,79,0,198.1915033,1982.901914,wawmpfoo+other
85,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,66,1,458,27,0,41197,7198,54463,85.69047619,81.84931507,13.35616438,2.520547945,0.032370103,0.081411503,0.311336482,0.4,0.24,0.154,0.004028897,0.078355099,0.423867741,0.000238018,0.007803331,0.110685944,0.29549875,0.682051282,0.774358974,3,0.969957097,73,0,214.1546667,1999.311475,wawmpfoo+other
86,178,26,wawmpfoo,spot+wawmpfoo,BR,0,0,1,0.124114797,South America,1,65,1,451,21,0,5477,112,1480,3.733333333,3,0.25,0.25,0,0.410714286,1,0,0.01,0.004,0.151785714,1,1,0.051339286,0.515943878,0.515943878,0,0,1,2,0.991801646,8,0,44.96166667,1998.5,wawmpfoo+other
87,1,1,no_prior_usage,spot+itun+other,ES,0,1,0,0.038475115,Europe,1,66,1,458,23,0,17673,3866,24817,46.02380952,10.73417722,2.607594937,0.518987342,0.062079669,0.215468184,0.583031557,0.25,0.18,0.124,0.034661148,0.158820486,0.847128815,0.004985964,0.033203764,0.544150672,0.089498189,0.281553398,0.665048544,3,0.979869409,79,0.000775996,88.24544096,2002.071795,spot+itun+other
88,NA,NA,NA,itun+other,RU,0,0,0,NA,Other,1,66,1,458,18,1,8229,3203,5124,38.13095238,16.7260274,2.232876712,0.739726027,0.001561037,0.007180768,0.029659694,0.15,0.1,0.046,0.010302841,0.230721199,0.597252576,0.001456935,0.054969053,0.24308531,0.032157352,0.404907975,0.650306748,5,0.960587738,73,0.10084296,77.52872928,1993.689189,itun+other
89,159,23,other,spot+wawmpfoo+other,PL,0,1,0,0,Europe,1,66,1,458,22,0,19257,2952,12697,35.14285714,23.18181818,1.298701299,0.402597403,0.051151762,0.074864499,0.308604336,0.15,0.06,0.058,0.010840108,0.136856369,0.634823848,0.000973801,0.026515256,0.295311938,0.344173442,0.42,0.86,2,0.988475607,77,0,109.4465356,1976.010417,other
90,3,1,itun,spot+itun+wawmpfoo+other,BR,0,0,1,0.06993205,South America,1,41,1,284,18,0,12473,3742,3742,54.23188406,10.33870968,2.129032258,0.564516129,0.444414751,0.863709246,0.956173169,0.7,0.34,0.142,0.068412614,0.623730625,0.849545697,0.008194642,0.201492812,0.65929754,0.21272047,1,0.621212121,4,0.981279349,62,0.133083912,104.3358135,1998.092437,spot+itun+other
91,333,48,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0,South America,1,66,1,457,18,1,7477,4099,5003,48.79761905,15.56164384,1.150684932,0.287671233,0.383508173,0.64698707,0.941449134,0.8,0.34,0.126,0.026103928,0.175652598,0.68089778,0.002644776,0.0430683,0.330761625,0.132227373,0.642857143,0.880952381,3,0.989747935,73,0,133.4246499,2001.040541,wawmpfoo+other
92,NA,NA,NA,itun+wawmpfoo+other,UA,0,0,0,NA,Other,1,39,1,270,21,0,6981,4970,40060,59.87951807,35.81666667,2.516666667,0.733333333,0.407243461,0.501408451,0.715090543,0.3,0.21,0.098,0.013682093,0.387525151,0.765995976,0.001937743,0.117961208,0.525336405,0.198189135,0.370860927,0.748344371,3,0.907926955,60,0.002012072,243.7867314,1980.794521,itun+other
93,NA,NA,NA,other,BR,0,0,1,NA,South America,1,64,1,446,32,0,3913,1832,7551,21.80952381,9.441176471,2.779411765,0.588235294,0,0.024017467,0.157751092,0.05,0.06,0.05,0.049126638,0.355349345,0.624454148,0.004891211,0.095963202,0.27955941,0.17139738,0.507936508,0.64021164,3,0.979735884,68,0,58.66766667,1983.707602,other
94,NA,NA,NA,other,NA,0,0,0,NA,Other,1,10,1,67,25,0,1401,2930,3578,34.88095238,28.34782609,13.30434783,2.927536232,0.036860068,0.116040956,0.342662116,0.7,0.49,0.3,0.024232082,0.098293515,0.23890785,0.001294832,0.01063635,0.060621091,0.426279863,0.888888889,0.403050109,7,0.928426648,69,0.000682594,84.10446429,1995.636816,itun+wawmpfoo+other
95,NA,NA,NA,itun+wawmpfoo+other,RU,0,0,0,NA,Other,1,66,1,458,22,0,29342,6664,55292,79.33333333,47.74683544,1.721518987,0.405063291,0.007352941,0.007352941,0.081932773,0.15,0.03,0.022,0.017707083,0.230792317,0.765006002,0.000890317,0.043391126,0.54145845,0.172869148,0.345588235,0.838235294,5,0.984133202,79,0,146.2908943,1999.744186,wawmpfoo+other
96,4,1,no_prior_usage,spot,ES,0,1,0,0.055805003,Europe,1,65,4,449,31,0,1559,485,4610,7.578125,14.61111111,5.444444444,2.166666667,0.080412371,0.193814433,0.319587629,0.3,0.18,0.074,0.059793814,0.410309278,0.46185567,0.008039111,0.118928685,0.1543841,0.189690722,0.367346939,0.510204082,2,0.99152449,18,0,85.61376812,2002.361702,spot+other
97,302,44,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,IT,0,1,0,0.026552869,Europe,1,66,1,458,22,0,28085,5774,51360,68.73809524,48.15189873,5.683544304,1.012658228,0.09560097,0.243332179,0.543990301,0.7,0.59,0.31,0.01108417,0.170938691,0.377554555,0.00069942,0.024232285,0.104504876,0.08538275,0.213808463,0.74610245,5,0.979392278,79,0.199688258,111.3343171,1998.299087,itun+other
98,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,66,1,458,24,0,6426,1815,14097,21.60714286,11.98666667,4.56,1.253333333,0.08815427,0.174655647,0.268870523,0.2,0.24,0.142,0.03030303,0.137190083,0.38677686,0.002736607,0.019761552,0.096767829,0.236914601,0.441520468,0.450292398,4,0.936842627,75,0,48.76924177,1988.181818,other
99,NA,NA,NA,NA,NA,0,0,0,NA,Other,1,2,1,9,24,0,0,256,256,23.27272727,24.33333333,7,2.666666667,0,0,0.01953125,0.05,0.01,0.008,0.05078125,0.171875,0.40625,0.00592041,0.036834717,0.141723633,1,1,0.619047619,3,0.933215439,9,0,67.89607843,2005.911111,other
100,NA,NA,NA,itun,US,1,0,0,NA,Canada/US,1,66,1,458,24,0,6501,3048,21049,36.28571429,26.42857143,4.753246753,0.597402597,0.102690289,0.272965879,0.487532808,0.35,0.22,0.128,0.012139108,0.081364829,0.76312336,0.00099437,0.014733641,0.522360086,0.023293963,0.139344262,0.595628415,2,0.991470378,77,0.230971129,77.43196248,1999.732759,itun+other
101,NA,NA,NA,other,UA,0,0,0,NA,Other,1,66,1,458,20,1,9784,2808,2882,33.42857143,13.17808219,3.095890411,0.863013699,0.030270655,0.16488604,0.329415954,0.35,0.25,0.12,0.025641026,0.056623932,0.304131054,0.00297735,0.010828088,0.075863832,0.242165242,0.845132743,0.911504425,4,0.942075023,73,0,86.93529412,2000.438356,other
102,NA,NA,NA,itun+other,NP,0,0,0,NA,Other,1,66,2,457,22,0,3949,3535,12551,50.5,23.77192982,3.350877193,1.157894737,0.002263083,0.042432815,0.100424328,0.1,0.08,0.044,0.01612447,0.091937765,0.437623762,0.001452679,0.016908866,0.114063327,0.181895332,0.209424084,0.759162304,3,0.95384699,57,0.076661952,77.41618497,2000.491018,itun+other
103,NA,NA,NA,wawmpfoo+other,UA,0,0,0,NA,Other,1,62,1,431,26,0,8437,4121,17597,49.05952381,37.50704225,10.09859155,1.85915493,0.098034458,0.120844455,0.204804659,0.3,0.16,0.122,0.006794467,0.092210628,0.446978889,0.000561456,0.010884232,0.162169182,0.17204562,0.213389121,0.570432357,5,0.968667847,71,0,182.7672897,1984.0912,wawmpfoo+other
104,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,22,4,154,23,0,1965,2681,20820,31.91666667,23.13636364,2.560606061,0.636363636,0.12383439,0.170831779,0.407310705,0.2,0.11,0.092,0.02536367,0.151063036,0.474076837,0.001424505,0.022804181,0.140629745,0.039910481,0.153846154,0.881656805,3,0.985509932,66,0,79.10811287,1997.848101,wawmpfoo+other
105,NA,NA,NA,wawmpfoo,PL,0,1,0,NA,Europe,4,33,28,227,22,1,242,39,196,0.513157895,8.25,3.75,2.5,0.358974359,0.41025641,0.743589744,0.1,0.03,0.012,0.128205128,0.615384615,0.743589744,0.034845496,0.207100592,0.301775148,1,1,0.266666667,2,0.980386798,4,0,37.6375,1996.266667,wawmpfoo+other
106,308,44,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,RU,0,0,0,0.00952381,Other,1,65,1,451,20,0,9595,2148,17525,27.18987342,5.356164384,0.589041096,0.205479452,0.19972067,0.391527002,0.694599628,0.15,0.13,0.056,0.094972067,0.310521415,0.548882682,0.011301492,0.089041298,0.232122732,0.01396648,0.093023256,0.837209302,4,0.942047635,73,0.172253259,55.03786127,1986.5,itun+other
107,NA,NA,NA,wawmpfoo+other,VE,0,0,1,NA,South America,1,66,1,458,23,0,21999,7954,47656,94.69047619,33.62025316,6.810126582,1.721518987,0.006411868,0.03155645,0.140683933,0.25,0.18,0.126,0.017098315,0.05016344,0.216746291,0.000962822,0.006852957,0.04827532,0.121699774,0.421933086,0.708178439,4,0.857155002,79,0,112.8788207,1994.770878,wawmpfoo+other
108,NA,NA,NA,other,PT,0,1,0,NA,Europe,1,36,1,252,28,0,3580,2229,3165,34.29230769,37.75,7.925,1.45,0.043965904,0.087483176,0.196052041,0.2,0.11,0.098,0.006280843,0.087483176,0.520861373,0.000926448,0.013863705,0.164938861,0.150291611,0.495268139,0.675078864,2,0.945385028,40,0,192.616369,1997.473016,other
109,7,1,wawmpfoo,spot+wawmpfoo+other,UK,0,1,0,0.08974359,Europe,1,52,2,364,38,0,1141,559,3289,6.9875,12.6969697,1.454545455,0.515151515,0.012522361,0.069767442,0.307692308,0.1,0.04,0.032,0.01431127,0.178890877,0.652951699,0.002896176,0.04523475,0.285729372,0.193202147,0.375,0.6875,3,0.986965459,33,0,42.65142857,1990.913043,spot+wawmpfoo+other
110,NA,NA,NA,itun,ES,0,1,0,NA,Europe,2,66,10,458,27,0,851,245,7289,3.951612903,9.916666667,3.083333333,1.041666667,0.053061224,0.195918367,0.281632653,0.15,0.1,0.048,0.016326531,0.126530612,0.47755102,0.004314869,0.033269471,0.142257393,0.208163265,0.135135135,0.364864865,2,0.93805059,24,0.27755102,31.77239583,1998.082192,itun+other
111,217,31,other,spot+other,BR,0,0,1,0.022859922,South America,2,38,9,265,17,0,2323,4235,37857,65.15384615,23.19298246,2.01754386,0.50877193,0.106965762,0.445572609,0.706257379,0.3,0.33,0.138,0.023612751,0.143329398,0.623612751,0.002357093,0.030364548,0.218289483,0.188902007,0.452173913,0.843478261,2,0.965539114,57,0,187.2854167,1988.767857,other
112,410,59,itun+wawmpfoo+other,spot+wawmpfoo+other,IR,0,0,0,0.005847953,Other,1,66,1,456,35,0,21065,5365,11664,63.86904762,26.90540541,5.202702703,1.040540541,0.012301957,0.060018639,0.169245107,0.4,0.2,0.084,0.007642125,0.106244175,0.405778192,0.000874502,0.015173109,0.115312061,0.198508854,0.438961039,0.724675325,6,0.989455992,74,0.000372787,171.8917749,1956.835821,itun+wawmpfoo+other
113,1,1,no_prior_usage,spot+wawmpfoo+other,AZ,0,0,0,0.025517241,Other,1,65,1,454,24,1,6590,2471,12097,29.77108434,19.65277778,3.861111111,0.791666667,0.024281667,0.252124646,0.503035208,0.3,0.39,0.216,0.027519223,0.135167948,0.474301902,0.001749636,0.018889617,0.150650336,0.195062728,0.438848921,0.737410072,3,0.984887371,72,0,99.48911111,1993.523985,spot+wawmpfoo+other
114,15,3,itun+other,spot+itun+other,IS,0,0,0,0.055555556,Other,1,9,1,59,20,1,238,523,609,6.301204819,6.534482759,3.017241379,0.931034483,0.013384321,0.055449331,0.200764818,0.2,0.08,0.05,0.047801147,0.07456979,0.225621415,0.004800222,0.014144752,0.054118576,0.718929254,0.88,0.525714286,4,0.959728645,58,0.053537285,26.36738506,2002.642857,spot+itun+other
115,NA,NA,NA,other,NA,0,0,0,NA,Other,7,49,48,339,25,0,224,29,45,0.527272727,2.090909091,1,0.363636364,0.034482759,0.034482759,0.275862069,0.1,0.02,0.012,0.206896552,0.517241379,0.862068966,0.05588585,0.167657551,0.384066587,0.482758621,0.818181818,0.454545455,1,0.974530423,11,0,18.92878788,1982.727273,other
116,161,23,itun+wawmpfoo+other,spot+itun+other,BR,0,0,1,0.017171717,South America,1,62,1,428,14,1,2577,1205,5928,17.46376812,6.244444444,0.466666667,0.155555556,0.443153527,0.930290456,0.997510373,0.35,0.15,0.04,0.03153527,0.507053942,0.873858921,0.006106644,0.174490797,0.552889241,0.200829876,0.523809524,0.904761905,4,0.957010948,45,0.093775934,57.78313008,2004.75,itun+wawmpfoo+other
117,16,3,itun+other,spot+itun+wawmpfoo+other,UK,0,1,0,0.032934132,Europe,1,66,1,458,27,0,17714,4790,36064,57.02380952,18.20253165,7.797468354,1.367088608,0.013569937,0.09394572,0.21440501,0.3,0.3,0.154,0.011691023,0.044258873,0.497077244,0.001823562,0.004826426,0.168930052,0.013361169,0.097402597,0.688311688,5,0.963050856,79,0.022129436,120.0697531,1988.609966,spot+itun+other
118,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,1,66,1,458,19,0,35535,9735,51465,115.8928571,14.29487179,1.58974359,0.461538462,0.010374936,0.045300462,0.149871597,0.2,0.08,0.044,0.130559836,0.185413457,0.564766307,0.016025191,0.050078967,0.253135191,0.385413457,0.427419355,0.774193548,4,0.980753888,78,0,261.4280392,1998.960784,wawmpfoo+other
119,67,10,itun,spot+itun,UK,0,1,0,0.100671141,Europe,3,66,19,457,23,1,630,411,1414,5.269230769,9.818181818,0.757575758,0.303030303,0,0,0.284671533,0.05,0.01,0.016,0.0243309,0.218978102,0.700729927,0.003747314,0.071246322,0.308351241,0.199513382,0.32,0.88,2,0.995816411,33,0.03406326,53.03913043,1997.64,itun+other
120,NA,NA,NA,wawmpfoo+other,AM,0,0,0,NA,Other,1,66,1,456,20,1,17090,3210,7189,38.21428571,6.375,1.847222222,0.569444444,0.08317757,0.414018692,0.505607477,0.2,0.15,0.074,0.11152648,0.434579439,0.644859813,0.017740317,0.108446153,0.23202958,0.209034268,0.526315789,0.654135338,4,0.945225851,72,0,111.8731544,1987.735849,other
121,140,20,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0.023861171,South America,1,66,1,458,20,1,9105,3947,36639,46.98809524,21.86363636,2.136363636,0.575757576,0.057512034,0.219407145,0.638206233,0.3,0.27,0.142,0.017228275,0.163415252,0.48492526,0.001761945,0.032796281,0.15566742,0.015454776,0.134751773,0.737588652,4,0.989946952,66,0,127.1232614,2001.919708,wawmpfoo+other
122,NA,NA,NA,wawmpfoo+other,RO,0,1,0,NA,Europe,47,66,327,457,22,0,2017,1226,18246,21.89285714,14.14814815,5.240740741,1.055555556,0.021207178,0.100326264,0.455954323,0.3,0.16,0.1,0.026916803,0.225122349,0.576672104,0.002545447,0.03454649,0.228035043,0.115823817,0.279151943,0.650176678,1,0.978137344,54,0,63.55737179,1977.912088,other
123,451,65,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,QA,0,0,0,0.035460993,Other,1,66,1,457,19,1,20429,4689,33104,55.82142857,10.07792208,3.350649351,0.727272727,0.034975475,0.102153977,0.403924078,0.5,0.29,0.146,0.074429516,0.174237577,0.45851994,0.006012675,0.029926654,0.132250689,0.030923438,0.182170543,0.80620155,6,0.976159585,77,0.011089785,108.6246528,2000.893443,itun+wawmpfoo+other
124,NA,NA,NA,other,GL,0,0,0,NA,Other,1,51,1,357,21,1,12951,5305,21876,63.1547619,25.44871795,4.692307692,1.205128205,0.000188501,0.029594722,0.088218662,0.1,0.08,0.054,0.025636192,0.2933082,0.491423186,0.002290123,0.06762752,0.162876201,0.214137606,0.551912568,0.571038251,7,0.979769132,78,0,99.72320937,1970.208661,other
125,NA,NA,NA,itun+wawmpfoo,DE,0,1,0,NA,Europe,1,13,1,91,26,0,682,976,4350,11.75903614,6.093023256,0.906976744,0.395348837,0.019467213,0.019467213,0.090163934,0.1,0.02,0.016,0.089139344,0.44057377,0.614754098,0.013852963,0.140370952,0.224574207,0.225409836,0.358974359,0.846153846,2,0.984937876,43,0.24795082,55.74583333,1986.971429,itun+other
126,165,24,itun+other,spot+itun+wawmpfoo+other,NG,0,0,0,0.013408783,Other,1,66,1,458,26,0,28857,23412,58205,278.7142857,69.91025641,16.6025641,1.782051282,0.019391765,0.031607723,0.295959337,0.7,0.33,0.212,0.021826414,0.210960191,0.549461814,0.002171985,0.03783735,0.176436741,0.081667521,0.503474903,0.613127413,5,0.942349665,78,0.072697762,1761.161438,1992.586866,itun+other
127,22,4,itun,spot+itun+other,BR,0,0,1,0.03826087,South America,1,58,1,400,18,0,9792,5463,27917,65.03571429,12.27631579,1.75,0.407894737,0.239978034,0.63243639,0.905912502,0.75,0.47,0.188,0.043199707,0.192202087,0.64195497,0.004290759,0.03992904,0.256467711,0.061504668,0.22556391,0.834586466,3,0.967023156,76,0.209774849,169.351184,2000.609375,spot+itun+other
128,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,1,66,1,458,20,1,17221,2851,24155,33.94047619,11.01265823,2.443037975,0.607594937,0.068747808,0.076815153,0.414240617,0.15,0.09,0.086,0.027358821,0.133988074,0.254998246,0.003868384,0.025411158,0.071290683,0.079270431,0.18134715,0.730569948,2,0.954342796,79,0,68.91935262,1999.204301,wawmpfoo+other
129,NA,NA,NA,wawmpfoo,NL,0,1,0,NA,Europe,1,66,2,457,25,1,8857,2172,4698,25.85714286,7.885714286,1.014285714,0.342857143,0.027624309,0.737108656,0.842541436,0.25,0.15,0.06,0.043278085,0.628913444,0.686464088,0.007820528,0.29851212,0.358803574,0.049723757,0.577464789,0.690140845,2,0.991027537,70,0,81.79579125,1998.985714,wawmpfoo+other
130,NA,NA,NA,itun+other,CL,0,0,1,NA,South America,1,65,1,455,21,0,17962,6359,30366,75.70238095,16.37974684,3.253164557,0.443037975,0.219845888,0.386696021,0.685013367,0.7,0.46,0.224,0.019185407,0.137128479,0.767259003,0.001724292,0.024758265,0.506376271,0.051108665,0.097276265,0.945525292,3,0.982112833,79,0.207579808,138.6140704,1999.264,itun+other
131,114,17,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,BR,0,0,1,0.017326733,South America,1,65,1,454,20,1,12082,3415,23573,40.6547619,18.97333333,1.96,0.586666667,0.080819912,0.59238653,0.764568082,0.5,0.31,0.148,0.057686676,0.359590044,0.688726208,0.006002028,0.114492646,0.273679422,0.059736457,0.265306122,0.741496599,5,0.952914057,75,0.201464129,81.72559524,2002.860294,itun+wawmpfoo+other
132,12,2,no_prior_usage,spot+itun,FI,0,1,0,0.02106319,Europe,2,66,12,457,25,1,2064,449,5273,6.803030303,6.36,2.44,1.24,0.017817372,0.296213808,0.616926503,0.1,0.06,0.03,0.064587973,0.412026726,0.59688196,0.012117995,0.104825869,0.274200029,0.140311804,0.131147541,0.573770492,2,0.982096555,25,0,48.13918919,2000.016667,spot+other
